feature_id	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood
expr::GATA2	24.298700	16.492700	2.971940	7.924480	10.809200	5.925740	43.264500	1.533190	1.406890	1.925830	0.988698	2.027750	3.018540	1.857020	1.701030	1.859600	1.436760	1.859910	2.555800	2.972600	18.103500	6.043690	0.041928	50.710500	72.448200	7.008460	6.888160	4.777140	3.239430	4.515910	14.092900	5.295930	14.622700	104.745000	7.587410	7.976580	13.705200	39.471300	0.633928	0.207231	0.283005	10.559700	57.268800	5.863630	3.765360	15.676000	4.527770	6.870350	6.666930	5.084930	6.643720	14.678300	71.982700	8.034590	11.780100	10.051400	3.276710	8.286610	17.042000	7.022550	5.612160	3.394470	8.210560	6.262440	12.677700	89.927600	39.404200	1.004960
expr::GATA3	4.376660	4.208400	3.461620	0.698352	2.319770	0.278653	34.177600	0.050299	0.031351	0.045874	0.032742	0.067383	0.064909	0.036981	0.054444	0.228674	0.039569	0.049554	0.281344	0.747511	39.628200	0.387722	6.775820	12.077500	1.030420	0.491286	0.880486	0.781683	0.917545	0.197352	0.508501	0.803516	0.682082	0.716123	1.152910	1.049210	20.047100	33.796300	0.661415	0.392543	0.479989	5.438030	6.159410	9.615170	1.003170	0.782112	0.217025	0.093325	0.031920	0.035109	0.078735	5.749800	17.845000	262.319000	242.087000	2.792370	11.195100	3.951860	10.530000	0.539806	0.461997	0.424166	0.284481	0.471613	5.810360	0.522585	18.285900	3.132810
expr::GLI1	3.045210	0.479419	1.358750	3.210800	3.201530	1.523880	6.390570	0.350329	1.403280	0.303519	2.408370	4.643690	1.183250	0.784507	0.106231	1.159490	1.260860	0.064056	0.296172	0.883760	1.932330	0.741210	0.683707	6.800770	23.380300	1.606550	2.838710	2.153120	2.400190	1.523710	1.317020	0.215548	0.841676	4.522220	1.279390	0.346106	0.936476	1.339430	0.386066	0.265692	0.194035	9.351060	2.254750	0.631915	0.274448	43.683800	1.160220	0.314205	0.135824	0.465739	0.337907	1.168390	6.876170	1.758180	1.685480	4.260310	5.503500	3.599810	1.568510	1.726500	1.501420	0.764409	1.027850	9.892100	3.364400	2.743070	4.274280	1.008820
expr::GLIS2	18.488800	20.494000	26.522000	78.741800	63.807300	60.288000	24.700700	5.876490	6.720500	6.698850	22.535000	26.388500	8.825710	7.190520	4.887370	6.736720	6.131920	5.505870	3.918120	6.383510	16.100400	20.849700	0.996120	18.706600	47.464200	29.162400	12.101400	6.042230	2.256940	21.182400	35.126400	5.077780	35.245100	35.174900	21.845500	7.545790	34.072500	50.174000	1.554940	0.865802	1.187220	41.726800	50.059100	12.469200	1.727460	33.004800	45.238100	6.786350	5.788920	17.212900	6.433750	31.330700	35.126900	6.731420	9.142690	7.969710	6.068430	5.504620	6.796400	10.478100	9.941690	6.185170	20.455000	10.473800	34.992400	40.959900	16.213100	0.694497
expr::GNA11	59.055100	47.478800	43.091800	84.326700	61.269400	70.016600	67.847100	35.898000	44.134000	26.792400	136.337000	151.188000	55.061100	48.987700	33.115500	31.379200	32.347900	25.283100	33.934200	25.356900	58.797400	65.026100	7.370660	51.391500	76.142600	80.903700	85.775200	130.034000	118.855000	73.527700	83.863800	39.062500	95.535400	98.070300	40.075200	31.746700	38.643900	53.460100	17.729000	18.743900	19.993100	49.539100	70.302000	51.790000	38.086400	92.391200	67.207800	18.170700	17.391300	47.912000	18.658500	57.639600	80.288000	52.749900	57.753700	91.044200	14.866000	115.505000	37.900600	43.247600	45.454800	34.784900	66.514300	102.908000	74.576900	88.622100	50.951600	1.303400
expr::GNAQ	41.241700	32.301600	22.942900	47.369500	37.485300	53.824100	39.537500	36.272800	43.247400	33.129600	36.597200	32.401400	38.719500	52.161400	35.265900	32.153300	35.663600	29.530500	50.929600	29.839800	34.704000	29.031100	0.123617	25.617400	39.861400	43.962200	29.942500	26.739600	21.648500	31.252500	36.559400	22.268600	42.173400	36.506200	7.171210	4.078910	13.889900	17.305800	7.750340	6.187160	6.700770	27.544100	50.767400	27.870400	8.136820	46.579300	36.326700	6.980430	6.340960	15.716400	5.914670	24.540500	29.382100	13.292200	15.521400	21.140400	10.841700	16.882900	15.506000	23.280100	20.140500	15.310400	26.975800	15.974800	36.051700	47.053000	27.853800	20.684500
expr::GNAS	198.076000	184.548000	204.507000	304.005000	232.509000	273.319000	168.195000	259.947000	329.141000	108.034000	420.980000	328.396000	313.688000	439.691000	211.541000	515.275000	126.566000	98.716800	212.159000	192.005000	181.070000	215.255000	214.469000	223.775000	246.107000	194.486000	127.095000	98.497200	62.249900	124.104000	197.238000	138.840000	192.714000	203.280000	169.439000	152.280000	96.998100	195.525000	49.965900	46.707800	44.661400	132.971000	202.929000	378.397000	234.310000	168.754000	215.035000	76.640400	52.501700	760.925000	75.467400	1184.030000	163.772000	103.492000	108.751000	118.131000	138.841000	109.477000	144.583000	111.571000	100.855000	73.827300	151.627000	105.516000	666.131000	226.133000	222.235000	182.740000
expr::GOPC	29.734600	22.104700	16.012600	34.202000	32.603800	34.792000	31.114100	11.421500	14.746500	12.755600	43.115800	32.502400	15.848100	22.426300	12.811600	15.585000	13.251300	10.459700	19.058600	13.360200	26.931500	74.278200	35.963700	36.787400	48.879800	28.996900	24.731200	24.011300	22.332500	26.164600	28.372500	17.589300	26.810000	39.904200	14.973300	9.985620	8.744580	14.471100	9.168050	10.665000	10.601000	30.131100	23.296700	21.399500	11.400700	48.808000	43.232000	8.974450	10.367000	22.961700	9.657980	33.919900	25.886500	24.039400	24.645000	24.958200	39.423200	23.223900	23.053600	15.736600	16.436700	10.905100	25.288600	27.179000	34.744500	46.237900	32.253800	2.775770
expr::GPS2	93.863300	72.955000	83.962400	104.065000	99.539300	117.468000	90.951600	42.144100	46.979800	44.975200	88.021100	92.862000	62.084100	58.045100	44.509500	48.301400	43.115100	41.139300	62.854800	47.965800	87.512000	58.704400	61.721200	89.378600	120.302000	103.501000	83.881900	78.426400	66.131300	95.444800	98.378500	64.493600	96.500700	107.503000	45.569600	45.168200	64.089200	89.506500	34.307600	36.030500	33.520400	99.153800	94.464800	76.875200	112.836000	110.309000	105.260000	33.433700	37.858600	68.496500	35.694900	115.518000	102.307000	79.376400	89.929600	87.865800	124.898000	85.814600	112.848000	64.540100	65.340500	49.870000	96.026200	265.440000	127.951000	123.493000	85.490400	89.650300
expr::GSK3B	7.684120	6.843900	7.699560	7.109680	7.027440	7.987970	6.723060	4.548180	7.035280	5.315050	17.012800	12.753700	7.054770	10.988100	4.798880	7.714030	5.927920	4.425120	5.340160	4.750050	7.594290	12.919900	14.974000	7.706320	8.745970	7.500090	6.414220	6.507960	5.377560	5.442870	6.429330	7.785730	6.435050	8.518500	4.115660	3.572840	2.999890	4.295630	3.377260	3.301540	3.412630	6.856530	9.994520	8.936930	6.228080	8.389960	7.642250	2.298750	1.591250	5.953500	1.738020	6.972070	6.345530	11.230100	11.101500	7.557080	6.331470	6.365190	7.595070	5.095290	4.867680	3.462770	4.837750	11.788800	8.290690	9.439620	8.080670	5.148110
expr::GTF2I	10.559500	9.417540	15.670800	8.798930	8.996510	9.167240	12.157300	3.837310	4.395170	4.468820	10.637400	10.654300	5.646700	5.519080	3.410980	4.570220	4.616780	3.293470	6.373230	4.004900	10.963200	18.531200	25.256300	12.449800	13.270100	9.992310	7.158310	3.643890	1.972850	4.781650	9.831440	11.158400	9.870850	13.015600	4.588570	2.853600	4.153100	6.558990	2.053550	1.506550	2.454080	3.167580	9.543380	11.780100	8.804600	13.727500	14.621500	3.905780	1.311920	3.519210	2.144520	10.134800	8.261840	11.743300	12.514200	9.197260	6.856060	5.585960	6.667820	8.346750	4.795470	2.622770	3.905680	5.095840	20.148400	12.390700	11.555600	1.366300
expr::HEY1	17.917600	16.015900	0.824632	3.549970	6.233370	4.876900	7.110860	12.815200	15.148900	21.254300	20.780100	15.877800	12.916100	16.380600	10.720900	13.406600	23.603700	19.279800	7.639240	11.488300	16.815400	1.230200	6.038370	2.158210	3.342100	6.199060	3.870720	3.089870	1.704450	2.795630	5.516430	1.947780	4.875450	3.974070	7.516720	6.027050	0.992818	3.784020	0.738860	0.356548	0.505192	4.175450	15.558300	7.760660	7.109210	17.968000	1.638860	1.166660	1.104630	3.805360	1.172110	19.603200	5.732980	2.637090	3.424560	3.677840	1.505990	2.883210	2.300790	3.224710	2.389900	1.558920	2.624390	4.011560	7.239910	4.251120	4.249400	0.199106
expr::HGF	3.808300	5.323640	6.275660	6.198400	10.081200	6.800860	3.637230	0.325229	1.030400	0.199423	0.123028	0.165482	1.123400	1.101200	0.364554	0.377657	0.239393	0.112262	0.525440	0.257340	4.092960	8.939390	0.084495	3.292660	6.385840	2.000140	1.150080	0.617855	0.391328	0.757901	2.243360	0.690401	2.606350	5.111320	1.558360	0.537447	2.378020	5.498340	4.804460	1.748290	3.346560	14.225100	15.360700	1.502730	0.212909	4.965720	0.799035	0.359305	0.208608	0.470527	0.261281	1.773240	4.847330	0.392065	0.500294	1.292900	0.816542	0.828491	3.126550	1.209790	0.703443	0.341074	0.782778	1.211270	5.916920	4.111750	4.843610	1.470850
expr::HLA-B	2166.420000	1883.490000	982.993000	1001.550000	1316.380000	769.441000	1140.820000	177.206000	151.045000	193.313000	197.757000	216.055000	155.944000	156.404000	202.586000	274.065000	171.865000	215.448000	464.928000	320.873000	1893.590000	366.461000	4881.870000	1576.140000	1621.930000	777.025000	1653.450000	2532.790000	2253.090000	804.553000	754.316000	662.890000	714.057000	1376.020000	482.407000	369.698000	905.399000	848.780000	440.357000	380.992000	491.013000	2131.470000	4401.000000	957.834000	216.394000	1433.040000	755.263000	202.884000	181.867000	366.805000	270.755000	679.696000	1127.890000	1950.130000	1840.280000	2695.720000	5159.410000	3484.610000	6112.440000	791.086000	719.660000	581.580000	652.513000	382.990000	1612.730000	1816.280000	1532.950000	8754.480000
expr::HMGA2	0.130269	0.024238	0.003499	0.049716	0.069111	0.045074	0.035806	0.014534	0.009578	0.009886	0.000000	0.000000	0.012327	0.009743	0.006857	0.012814	0.018815	0.004477	0.015159	0.007704	0.046788	18.683500	0.008744	0.037849	0.123540	0.140131	0.652635	0.898966	1.295510	0.131510	0.061363	0.074302	0.066300	0.101577	0.015653	0.005242	0.043438	0.093664	0.005691	0.004108	0.000000	0.015466	0.032218	0.037597	0.004268	0.999373	0.258015	0.062964	0.064143	0.010177	0.046822	0.019653	0.037198	0.027942	0.040036	0.266181	0.009179	0.230241	0.019991	0.158281	0.134169	0.163172	0.039655	1.330080	0.096398	0.027636	0.055880	0.006253
expr::HNF1A	0.012698	0.011917	0.008685	0.015532	0.012962	0.008724	0.082205	0.000000	0.009023	0.007676	0.049677	0.054639	0.017065	0.015882	0.006279	0.008390	0.008737	0.000000	0.000000	0.000000	0.016972	0.011728	0.019852	0.021012	0.056881	0.228581	4.219630	5.598360	6.473270	0.849206	0.066887	0.017521	0.032600	0.062403	0.000000	0.000000	5.505090	2.345810	8.803320	6.566380	6.961660	1.764660	0.036356	0.009056	0.000000	0.017219	0.023091	3.821760	3.102830	5.333840	3.330570	0.015456	0.039401	0.031930	0.043182	6.436530	0.165057	5.684920	0.013527	4.221900	4.772980	4.167080	0.387708	0.316946	0.015425	0.023129	0.015102	0.012359
expr::HOXA9	7.430460	0.777444	6.260930	0.202688	0.141313	19.788100	24.905900	0.000000	0.000000	0.009104	0.020875	0.021927	0.013943	0.000000	0.000000	0.018362	0.000000	0.000000	0.248845	0.017781	9.771500	20.934600	0.026399	22.278300	26.590700	25.906700	28.484400	24.980600	27.422500	28.278300	0.140303	0.583979	0.110036	22.925300	0.032710	0.036682	23.367400	29.454100	0.036875	0.022198	0.000000	0.790259	0.780324	0.054443	9.428140	9.870380	0.463196	0.045768	0.010379	0.080447	0.022773	0.036901	24.064600	33.847200	30.541300	20.006200	7.657280	17.054700	1.417530	0.141908	0.129081	0.034343	0.151479	0.198149	0.315824	37.498400	22.233400	0.404957
expr::HRAS	26.491900	24.452300	16.546600	36.024100	36.695200	36.120500	39.326100	43.695300	52.223800	61.543200	62.508000	57.235200	45.743100	52.415500	41.774600	50.181200	58.922200	58.130800	44.254700	41.169900	29.919300	39.688200	20.476600	43.952400	30.177200	31.126800	21.761600	21.400000	18.022200	25.047900	33.680100	63.999300	36.375400	29.162800	17.317700	16.698300	19.481000	31.009700	9.042940	9.041330	8.115080	31.414300	32.788300	23.976200	21.757700	44.110000	24.924800	8.173740	10.385500	25.654900	10.269100	41.211100	48.197200	84.451100	82.396400	20.444800	34.726600	26.352900	25.574700	17.900300	18.495700	16.658100	30.981300	22.457700	29.658000	31.351300	52.929900	5.212680
expr::IDH1	83.895400	63.031900	269.732000	35.859000	37.482400	25.372800	57.127800	11.395000	12.791400	10.475900	19.091500	17.053600	11.352900	12.630000	11.098500	15.096000	10.071000	8.588410	22.262200	13.593500	48.553500	72.119800	43.146600	49.904400	46.460200	24.482400	68.598300	149.034000	145.548000	28.319400	19.573000	100.178000	18.488900	37.035300	10.420600	10.414900	25.400000	24.218000	103.084000	161.721000	207.594000	52.692800	44.659800	64.368500	8.169740	40.820000	62.173300	20.688900	19.945500	26.867700	24.228700	24.224000	81.520700	26.135200	25.404600	62.702300	30.219800	89.278500	57.650000	40.105800	56.022800	48.927100	16.988000	57.399500	32.788000	30.523600	55.274000	12.781000
expr::IDH2	29.190400	29.759000	11.076900	34.393600	49.373800	57.322600	75.952700	67.818400	69.620500	74.973000	34.103100	34.327400	65.959600	67.100600	44.606500	49.837700	83.378500	66.064100	63.817700	66.063900	45.883100	64.761500	197.455000	65.290400	47.353800	151.568000	98.977700	125.871000	72.879100	152.072000	88.699000	112.667000	147.859000	59.964200	105.256000	319.590000	130.177000	265.376000	183.222000	279.190000	388.196000	105.319000	55.693500	104.187000	461.350000	23.236500	24.353000	75.159000	67.679000	32.722200	73.826000	27.689800	110.186000	86.392700	86.577000	83.718700	44.007500	82.970100	59.652700	184.414000	251.247000	266.314000	74.280900	8.656720	31.276900	37.565100	81.696200	38.170000
expr::IGF1R	13.439200	10.380900	15.316900	33.562600	21.462800	40.644600	20.647700	4.760740	5.975420	6.687170	16.208100	18.504400	8.701860	8.249630	4.778940	6.039260	7.573290	5.463170	7.586990	5.230490	17.480500	17.833600	0.733315	16.256400	22.525500	23.417700	11.715100	7.665710	4.971850	17.039100	12.229800	10.942300	14.815100	21.907100	8.061460	5.621200	8.194600	17.303900	0.615436	0.323207	0.427996	8.241700	19.897500	16.619200	3.839270	21.488500	35.768600	9.603110	7.385020	13.361900	6.995700	17.483700	23.346500	18.067000	18.493300	11.018800	9.432460	7.027430	10.750000	12.374900	10.905600	8.539460	8.416130	17.337100	29.097400	28.874300	20.045100	9.605310
expr::IKZF1	3.595770	3.597960	0.955410	1.893000	2.481700	0.927199	3.270150	0.557943	0.355506	0.506008	0.176924	0.140606	0.274872	0.316040	0.560894	0.742233	0.497373	0.360069	2.422300	1.066160	2.173240	0.009987	24.714900	2.834550	2.321060	1.194840	3.072460	3.384610	3.902140	1.228710	1.431200	1.502010	1.544630	2.256720	0.555277	0.245978	0.503118	0.391177	0.894625	0.726026	0.824570	18.454100	11.376000	3.123020	0.209637	2.968690	0.560048	0.346297	0.210560	0.268500	0.392505	0.621189	2.144360	1.479380	1.591200	11.623400	69.563000	21.231600	39.132000	2.021250	2.090050	1.596010	1.210460	1.176450	2.076400	1.652130	2.297530	36.166700
expr::IL7R	5.116460	8.862540	3.328760	1.909520	4.468530	1.000260	9.919360	0.133012	0.108711	0.127486	0.072170	0.084293	0.143032	0.161541	0.158456	0.297529	0.106804	0.123089	0.726794	0.305039	3.479830	34.184200	0.507671	5.859260	4.947140	1.551920	8.588500	12.295100	11.068300	2.351580	1.525950	3.701500	1.698370	4.897300	0.847583	0.191571	0.936107	0.657059	1.260650	0.470082	0.908852	103.507000	91.232800	3.059800	0.276797	2.473430	1.154030	0.773006	0.821086	0.434263	1.570430	1.590680	4.788380	2.381090	1.419710	60.505900	234.627000	72.980100	52.830000	6.744690	11.535100	8.171020	2.574910	3.351910	7.350770	2.138360	5.474100	25.256600
expr::INPPL1	68.130400	55.436200	65.827300	93.404500	80.849700	86.985200	92.606900	23.854200	22.450300	21.105300	10.127500	16.325800	28.891500	22.650500	18.243600	20.866200	19.945100	19.142600	27.576400	25.533000	64.686400	68.421600	69.261400	85.635300	127.575000	136.088000	77.506500	63.595800	55.403200	131.535000	111.780000	37.873500	111.493000	130.363000	41.948400	36.510100	46.145000	77.135900	20.174900	18.700600	16.741800	82.438700	107.876000	73.154200	58.987500	99.594700	126.754000	26.274900	30.064500	38.052200	26.371300	99.650600	121.019000	40.626000	44.631100	75.369400	119.760000	73.398300	97.053700	62.090700	66.309800	49.409100	102.494000	44.859800	135.675000	124.272000	73.073800	56.547900
expr::IRF4	5.071730	1.767430	0.146360	0.531235	0.798679	0.372453	0.888322	0.051619	0.050655	0.062467	0.039366	0.052776	0.057541	0.056439	0.071205	0.106041	0.057715	0.057085	0.295143	0.093228	4.581060	0.128331	419.880000	9.238310	15.824000	0.418671	5.495210	6.620900	11.887300	0.838479	0.302349	0.985212	0.318045	1.120560	0.446215	0.073915	0.208210	0.218944	0.537221	0.494008	0.690959	13.355200	4.029300	5.150980	0.173210	1.048790	0.631775	0.078076	0.033723	0.030410	0.099758	0.433231	0.448745	3.961000	3.941230	13.567500	76.899600	22.944600	28.140200	1.821670	2.452430	1.806830	0.521358	1.923860	0.729046	0.908407	3.550650	2.577580
expr::IRS2	34.383700	25.960400	25.568200	37.589200	26.923800	29.691900	16.649000	11.356300	18.442100	10.922900	27.709600	26.581900	20.735000	23.126600	13.976700	16.525600	15.365700	8.517700	14.807000	11.674200	38.330700	53.409600	0.421661	16.901600	29.501900	22.970800	12.196900	11.277900	7.947150	16.990800	25.055700	6.337700	27.441800	13.537500	12.057400	5.217700	3.175220	4.367510	14.452200	14.308200	11.653300	20.855700	24.243400	19.252700	16.868800	33.296200	44.060300	3.019540	2.528710	13.582100	2.989080	41.047100	25.334700	25.595800	29.016200	10.046900	10.031100	9.365480	11.560400	10.187900	10.593900	7.625610	18.925600	8.229480	13.541300	30.159400	16.813500	9.123070
expr::JAK1	71.632500	56.785800	22.950600	42.949000	43.758700	56.144500	46.180400	10.953400	12.706100	13.124900	37.275700	31.973100	15.380200	17.864900	10.604800	14.690800	12.533000	10.952300	16.032500	12.334200	55.908100	79.199100	30.034000	43.383800	59.187900	37.647100	30.999800	25.752500	19.621400	25.884600	38.144000	23.219000	37.096000	46.468600	19.012000	14.900000	15.322700	28.092700	10.957700	12.656800	15.141400	40.315800	63.715700	26.285200	30.952800	39.543000	58.731100	13.653300	10.347000	38.004500	12.747900	34.853800	27.418000	40.229300	48.529900	41.634300	82.801800	43.917200	57.094900	22.329700	20.106800	12.121200	28.479500	27.559800	43.651100	51.881600	41.106000	40.423700
expr::JAK2	19.066000	13.110800	5.248800	44.662700	30.339000	65.127500	12.843600	2.718590	2.923910	3.192880	9.942500	9.660200	4.045740	4.111850	2.724050	3.694610	3.530420	2.493680	4.860030	3.019560	14.301000	5.477540	14.149000	15.069700	16.372700	10.954100	7.980940	6.592290	4.243700	7.176360	12.060900	8.740590	11.988300	12.003900	4.231410	4.499520	2.836790	4.121760	1.756560	1.375590	1.375310	16.341600	17.667500	5.185440	5.538950	19.275100	16.635300	1.948220	1.290420	3.433790	1.624220	5.014750	8.100450	15.185900	16.917500	11.348000	21.038400	10.208000	16.001700	6.843050	6.180260	2.951660	9.942840	9.692370	9.097270	17.266800	17.014700	9.060440
expr::JUN	451.392000	516.893000	64.406300	279.576000	220.239000	255.708000	245.100000	49.893200	51.844900	40.195000	95.208600	86.586400	57.906100	61.329100	52.852600	49.793800	32.631300	33.231800	70.665500	52.707000	434.125000	137.235000	29.202800	382.919000	259.084000	191.285000	158.285000	102.849000	71.527700	206.839000	143.629000	113.559000	128.450000	553.226000	122.875000	53.724400	73.020000	101.653000	80.006400	15.420700	19.744500	74.533900	335.033000	197.597000	83.058200	393.390000	370.157000	99.308300	72.112700	24.990400	65.772200	106.087000	168.975000	381.080000	290.993000	107.329000	64.153800	78.281200	53.473200	227.489000	221.076000	142.895000	482.265000	42.521500	213.425000	296.892000	302.304000	37.245100
expr::KDM6A	11.988500	9.360760	8.150400	11.149500	10.790300	12.982000	14.123100	2.733820	2.683250	3.136170	11.538800	12.055300	4.133030	3.437250	2.953260	3.137000	2.977140	2.744190	6.309050	3.314670	12.387600	8.588450	16.046200	22.424700	25.182800	9.969980	9.697590	10.181100	9.641330	10.052800	9.728270	10.923900	8.645220	21.657300	4.468810	2.993340	3.848040	7.096190	4.627890	5.455090	5.443580	15.777600	14.635500	12.366800	6.272520	15.680400	26.747300	4.771980	5.806500	10.373100	4.879770	10.809800	11.265000	18.381600	18.600000	14.750700	18.158600	15.012000	13.906200	10.957200	11.318100	9.294920	7.466630	24.414900	15.104500	25.972300	22.973700	8.637060
